0,-1
-334/807,-475/807
-332/807,-475/807
-322/807,-475/807
-106/269,-475/807
-316/807,-475/807
-314/807,-475/807
-104/269,-475/807
104/807,-475/807
106/807,-475/807
110/807,-475/807
116/807,-475/807
40/269,-475/807
122/807,-475/807
42/269,-475/807
220/807,-475/807
74/269,-475/807
-440/807,-473/807
-434/807,-473/807
-144/269,-473/807
-380/807,-473/807
-126/269,-473/807
-376/807,-473/807
-334/807,-473/807
-332/807,-473/807
-322/807,-473/807
-106/269,-473/807
106/807,-473/807
36/269,-473/807
110/807,-473/807
112/807,-473/807
38/269,-473/807
116/807,-473/807
122/807,-473/807
42/269,-473/807
148/807,-473/807
72/269,-473/807
74/269,-473/807
224/807,-473/807
226/807,-473/807
76/269,-473/807
-146/269,-157/269
-436/807,-157/269
-434/807,-157/269
-380/807,-157/269
-370/807,-157/269
-116/269,-157/269
-112/269,-157/269
-332/807,-157/269
-322/807,-157/269
-320/807,-157/269
-106/269,-157/269
38/269,-157/269
40/269,-157/269
122/807,-157/269
124/807,-157/269
128/807,-157/269
136/807,-157/269
46/269,-157/269
148/807,-157/269
152/807,-157/269
220/807,-157/269
74/269,-157/269
226/807,-157/269
-436/807,-469/807
-380/807,-469/807
-126/269,-469/807
-376/807,-469/807
-124/269,-469/807
-370/807,-469/807
-350/807,-469/807
-116/269,-469/807
-346/807,-469/807
-334/807,-469/807
-332/807,-469/807
38/269,-469/807
116/807,-469/807
118/807,-469/807
40/269,-469/807
122/807,-469/807
124/807,-469/807
42/269,-469/807
134/807,-469/807
136/807,-469/807
140/807,-469/807
142/807,-469/807
48/269,-469/807
146/807,-469/807
218/807,-469/807
220/807,-469/807
226/807,-469/807
-146/269,-467/807
-436/807,-467/807
-126/269,-467/807
-374/807,-467/807
-350/807,-467/807
-338/807,-467/807
-334/807,-467/807
122/807,-467/807
128/807,-467/807
134/807,-467/807
136/807,-467/807
46/269,-467/807
140/807,-467/807
48/269,-467/807
146/807,-467/807
148/807,-467/807
220/807,-467/807
74/269,-467/807
226/807,-467/807
76/269,-467/807
78/269,-467/807
238/807,-467/807
80/269,-467/807
86/269,-467/807
-442/807,-155/269
-440/807,-155/269
-146/269,-155/269
-126/269,-155/269
-376/807,-155/269
-374/807,-155/269
-124/269,-155/269
-352/807,-155/269
-346/807,-155/269
-114/269,-155/269
-338/807,-155/269
-112/269,-155/269
-334/807,-155/269
122/807,-155/269
124/807,-155/269
128/807,-155/269
134/807,-155/269
48/269,-155/269
212/807,-155/269
72/269,-155/269
74/269,-155/269
76/269,-155/269
230/807,-155/269
232/807,-155/269
78/269,-155/269
236/807,-155/269
238/807,-155/269
80/269,-155/269
242/807,-155/269
86/269,-155/269
262/807,-155/269
88/269,-155/269
-146/269,-463/807
-374/807,-463/807
-116/269,-463/807
-346/807,-463/807
-344/807,-463/807
-114/269,-463/807
-340/807,-463/807
-338/807,-463/807
124/807,-463/807
42/269,-463/807
128/807,-463/807
130/807,-463/807
134/807,-463/807
48/269,-463/807
146/807,-463/807
148/807,-463/807
202/807,-463/807
68/269,-463/807
206/807,-463/807
212/807,-463/807
72/269,-463/807
218/807,-463/807
220/807,-463/807
74/269,-463/807
242/807,-463/807
82/269,-463/807
256/807,-463/807
260/807,-463/807
262/807,-463/807
88/269,-463/807
266/807,-463/807
268/807,-463/807
272/807,-463/807
274/807,-463/807
-442/807,-461/807
-440/807,-461/807
-146/269,-461/807
-374/807,-461/807
-370/807,-461/807
-350/807,-461/807
-116/269,-461/807
-346/807,-461/807
130/807,-461/807
134/807,-461/807
48/269,-461/807
146/807,-461/807
148/807,-461/807
50/269,-461/807
200/807,-461/807
202/807,-461/807
68/269,-461/807
208/807,-461/807
70/269,-461/807
212/807,-461/807
214/807,-461/807
72/269,-461/807
242/807,-461/807
244/807,-461/807
82/269,-461/807
86/269,-461/807
260/807,-461/807
268/807,-461/807
90/269,-461/807
272/807,-461/807
274/807,-461/807
-146/269,-153/269
-376/807,-153/269
-374/807,-153/269
-368/807,-153/269
-358/807,-153/269
-118/269,-153/269
-346/807,-153/269
130/807,-153/269
44/269,-153/269
134/807,-153/269
48/269,-153/269
200/807,-153/269
202/807,-153/269
68/269,-153/269
206/807,-153/269
208/807,-153/269
82/269,-153/269
248/807,-153/269
250/807,-153/269
256/807,-153/269
86/269,-153/269
272/807,-153/269
92/269,-153/269
-446/807,-457/807
-146/269,-457/807
-376/807,-457/807
-120/269,-457/807
-356/807,-457/807
-352/807,-457/807
-350/807,-457/807
-346/807,-457/807
142/807,-457/807
48/269,-457/807
52/269,-457/807
164/807,-457/807
202/807,-457/807
250/807,-457/807
84/269,-457/807
254/807,-457/807
256/807,-457/807
272/807,-457/807
-446/807,-455/807
-442/807,-455/807
-440/807,-455/807
-146/269,-455/807
-376/807,-455/807
-374/807,-455/807
-124/269,-455/807
-370/807,-455/807
-118/269,-455/807
-352/807,-455/807
-350/807,-455/807
-116/269,-455/807
-346/807,-455/807
142/807,-455/807
146/807,-455/807
54/269,-455/807
164/807,-455/807
190/807,-455/807
66/269,-455/807
202/807,-455/807
84/269,-455/807
256/807,-455/807
272/807,-455/807
-452/807,-151/269
-446/807,-151/269
-148/269,-151/269
-442/807,-151/269
-374/807,-151/269
-362/807,-151/269
-120/269,-151/269
-118/269,-151/269
142/807,-151/269
48/269,-151/269
50/269,-151/269
56/269,-151/269
190/807,-151/269
66/269,-151/269
200/807,-151/269
202/807,-151/269
84/269,-151/269
254/807,-151/269
256/807,-151/269
272/807,-151/269
-458/807,-451/807
-452/807,-451/807
-150/269,-451/807
-446/807,-451/807
-376/807,-451/807
-374/807,-451/807
-124/269,-451/807
-120/269,-451/807
-358/807,-451/807
-356/807,-451/807
-118/269,-451/807
48/269,-451/807
146/807,-451/807
148/807,-451/807
152/807,-451/807
154/807,-451/807
52/269,-451/807
160/807,-451/807
164/807,-451/807
194/807,-451/807
66/269,-451/807
90/269,-451/807
272/807,-451/807
274/807,-451/807
-150/269,-449/807
-448/807,-449/807
-446/807,-449/807
-148/269,-449/807
-442/807,-449/807
-440/807,-449/807
-146/269,-449/807
-376/807,-449/807
-122/269,-449/807
-362/807,-449/807
-120/269,-449/807
148/807,-449/807
50/269,-449/807
152/807,-449/807
52/269,-449/807
158/807,-449/807
160/807,-449/807
54/269,-449/807
194/807,-449/807
196/807,-449/807
66/269,-449/807
262/807,-449/807
88/269,-449/807
266/807,-449/807
268/807,-449/807
90/269,-449/807
-146/269,-149/269
-376/807,-149/269
-374/807,-149/269
-368/807,-149/269
-364/807,-149/269
-362/807,-149/269
54/269,-149/269
188/807,-149/269
196/807,-149/269
260/807,-149/269
262/807,-149/269
90/269,-149/269
-148/269,-445/807
-146/269,-445/807
-376/807,-445/807
-368/807,-445/807
-122/269,-445/807
-364/807,-445/807
158/807,-445/807
160/807,-445/807
54/269,-445/807
172/807,-445/807
196/807,-445/807
260/807,-445/807
-146/269,-443/807
-436/807,-443/807
-434/807,-443/807
-126/269,-443/807
-376/807,-443/807
-124/269,-443/807
-370/807,-443/807
-368/807,-443/807
158/807,-443/807
190/807,-443/807
194/807,-443/807
196/807,-443/807
260/807,-443/807
262/807,-443/807
-434/807,-147/269
-380/807,-147/269
-126/269,-147/269
-374/807,-147/269
-124/269,-147/269
158/807,-147/269
160/807,-147/269
54/269,-147/269
164/807,-147/269
166/807,-147/269
170/807,-147/269
172/807,-147/269
58/269,-147/269
64/269,-147/269
194/807,-147/269
262/807,-147/269
88/269,-147/269
-434/807,-439/807
-380/807,-439/807
-376/807,-439/807
-374/807,-439/807
166/807,-439/807
56/269,-439/807
64/269,-439/807
262/807,-439/807
266/807,-439/807
-436/807,-437/807
-434/807,-437/807
-380/807,-437/807
-126/269,-437/807
-376/807,-437/807
56/269,-437/807
170/807,-437/807
64/269,-437/807
262/807,-437/807
88/269,-437/807
266/807,-437/807
-436/807,-145/269
-434/807,-145/269
-144/269,-145/269
-430/807,-145/269
-428/807,-145/269
170/807,-145/269
190/807,-145/269
64/269,-145/269
88/269,-145/269
-428/807,-433/807
170/807,-433/807
58/269,-433/807
178/807,-433/807
188/807,-433/807
64/269,-433/807
88/269,-433/807
266/807,-433/807
-428/807,-431/807
170/807,-431/807
172/807,-431/807
58/269,-431/807
64/269,-431/807
88/269,-431/807
266/807,-431/807
-428/807,-143/269
-142/269,-143/269
-424/807,-143/269
-422/807,-143/269
-140/269,-143/269
58/269,-143/269
176/807,-143/269
178/807,-143/269
60/269,-143/269
64/269,-143/269
88/269,-143/269
-424/807,-427/807
-140/269,-427/807
-398/807,-427/807
-132/269,-427/807
-394/807,-427/807
178/807,-427/807
182/807,-427/807
184/807,-427/807
190/807,-427/807
64/269,-427/807
88/269,-427/807
-424/807,-425/807
-140/269,-425/807
-418/807,-425/807
-416/807,-425/807
-412/807,-425/807
-410/807,-425/807
-136/269,-425/807
-406/807,-425/807
-404/807,-425/807
-134/269,-425/807
-400/807,-425/807
-398/807,-425/807
-394/807,-425/807
178/807,-425/807
60/269,-425/807
182/807,-425/807
64/269,-425/807
88/269,-425/807
266/807,-425/807
-430/807,-141/269
-424/807,-141/269
-422/807,-141/269
-416/807,-141/269
-138/269,-141/269
-412/807,-141/269
-136/269,-141/269
-406/807,-141/269
-398/807,-141/269
-132/269,-141/269
-394/807,-141/269
182/807,-141/269
184/807,-141/269
190/807,-141/269
64/269,-141/269
262/807,-141/269
88/269,-141/269
-138/269,-421/807
-400/807,-421/807
-398/807,-421/807
184/807,-421/807
62/269,-421/807
64/269,-421/807
194/807,-421/807
262/807,-421/807
-136/269,-419/807
-406/807,-419/807
-404/807,-419/807
-134/269,-419/807
-400/807,-419/807
62/269,-419/807
188/807,-419/807
194/807,-419/807
262/807,-419/807
88/269,-419/807
266/807,-419/807
268/807,-419/807
-412/807,-139/269
-136/269,-139/269
188/807,-139/269
194/807,-139/269
196/807,-139/269
268/807,-139/269
90/269,-139/269
-410/807,-415/807
-136/269,-415/807
188/807,-415/807
190/807,-415/807
64/269,-415/807
196/807,-415/807
260/807,-415/807
262/807,-415/807
88/269,-415/807
268/807,-415/807
-140/269,-413/807
-418/807,-413/807
-138/269,-413/807
-412/807,-413/807
-410/807,-413/807
64/269,-413/807
194/807,-413/807
196/807,-413/807
260/807,-413/807
88/269,-413/807
266/807,-413/807
268/807,-413/807
274/807,-413/807
92/269,-413/807
-146/269,-137/269
-428/807,-137/269
-422/807,-137/269
-140/269,-137/269
-418/807,-137/269
-416/807,-137/269
-138/269,-137/269
86/269,-137/269
260/807,-137/269
266/807,-137/269
-428/807,-409/807
-142/269,-409/807
-422/807,-409/807
-140/269,-409/807
-418/807,-409/807
256/807,-409/807
86/269,-409/807
-142/269,-407/807
-424/807,-407/807
-422/807,-407/807
-418/807,-407/807
254/807,-407/807
256/807,-407/807
-442/807,-135/269
-428/807,-135/269
-142/269,-135/269
-422/807,-135/269
-140/269,-135/269
-418/807,-135/269
254/807,-135/269
-442/807,-403/807
-428/807,-403/807
254/807,-403/807
-440/807,-401/807
-428/807,-401/807
254/807,-401/807
256/807,-401/807
-442/807,-133/269
-146/269,-133/269
-434/807,-133/269
-144/269,-133/269
-430/807,-133/269
-428/807,-133/269
248/807,-133/269
250/807,-133/269
84/269,-133/269
254/807,-133/269
256/807,-133/269
-446/807,-397/807
-148/269,-397/807
-442/807,-397/807
-146/269,-397/807
-436/807,-397/807
-434/807,-397/807
212/807,-397/807
214/807,-397/807
72/269,-397/807
82/269,-397/807
248/807,-397/807
254/807,-397/807
256/807,-397/807
-440/807,-395/807
-146/269,-395/807
212/807,-395/807
72/269,-395/807
218/807,-395/807
220/807,-395/807
74/269,-395/807
78/269,-395/807
236/807,-395/807
238/807,-395/807
80/269,-395/807
242/807,-395/807
244/807,-395/807
82/269,-395/807
88/269,-395/807
-156/269,-131/269
-146/269,-131/269
-436/807,-131/269
212/807,-131/269
214/807,-131/269
74/269,-131/269
224/807,-131/269
226/807,-131/269
76/269,-131/269
230/807,-131/269
232/807,-131/269
78/269,-131/269
238/807,-131/269
244/807,-131/269
-470/807,-391/807
-460/807,-391/807
-452/807,-391/807
-150/269,-391/807
-442/807,-391/807
-436/807,-391/807
214/807,-391/807
72/269,-391/807
224/807,-391/807
76/269,-391/807
232/807,-391/807
236/807,-391/807
-466/807,-389/807
-464/807,-389/807
-454/807,-389/807
-452/807,-389/807
-148/269,-389/807
-146/269,-389/807
-436/807,-389/807
72/269,-389/807
218/807,-389/807
220/807,-389/807
78/269,-389/807
-156/269,-129/269
-154/269,-129/269
-460/807,-129/269
-152/269,-129/269
-454/807,-129/269
-452/807,-129/269
-150/269,-129/269
-448/807,-129/269
-148/269,-129/269
-442/807,-129/269
-440/807,-129/269
-146/269,-129/269
218/807,-129/269
224/807,-129/269
-524/807,-385/807
-470/807,-385/807
-156/269,-385/807
-464/807,-385/807
-154/269,-385/807
-460/807,-385/807
-458/807,-385/807
-152/269,-385/807
-150/269,-385/807
-448/807,-385/807
-446/807,-385/807
-148/269,-385/807
218/807,-385/807
220/807,-385/807
74/269,-385/807
224/807,-385/807
-464/807,-383/807
-460/807,-383/807
-150/269,-383/807
-446/807,-383/807
74/269,-383/807
226/807,-383/807
-460/807,-127/269
-150/269,-127/269
-448/807,-127/269
-446/807,-127/269
74/269,-127/269
224/807,-127/269
226/807,-127/269
76/269,-127/269
-154/269,-379/807
-460/807,-379/807
76/269,-379/807
-530/807,-377/807
-154/269,-377/807
-460/807,-377/807
-458/807,-377/807
76/269,-377/807
230/807,-377/807
232/807,-377/807
78/269,-377/807
236/807,-377/807
-506/807,-125/269
-464/807,-125/269
-458/807,-125/269
-152/269,-125/269
-454/807,-125/269
232/807,-125/269
-454/807,-373/807
232/807,-373/807
78/269,-373/807
-182/269,-371/807
-544/807,-371/807
-156/269,-371/807
-458/807,-371/807
-152/269,-371/807
-454/807,-371/807
232/807,-371/807
80/269,-371/807
82/269,-371/807
-518/807,-123/269
-158/269,-123/269
-472/807,-123/269
-156/269,-123/269
-464/807,-123/269
-154/269,-123/269
-460/807,-123/269
-458/807,-123/269
232/807,-123/269
78/269,-123/269
236/807,-123/269
242/807,-123/269
82/269,-123/269
-476/807,-367/807
-158/269,-367/807
-466/807,-367/807
-154/269,-367/807
236/807,-367/807
238/807,-367/807
80/269,-367/807
-508/807,-365/807
-470/807,-365/807
-156/269,-365/807
-466/807,-365/807
-154/269,-365/807
238/807,-365/807
80/269,-365/807
82/269,-365/807
-542/807,-121/269
-524/807,-121/269
-520/807,-121/269
-170/269,-121/269
-502/807,-121/269
-500/807,-121/269
-166/269,-121/269
-158/269,-121/269
-470/807,-121/269
-466/807,-121/269
-154/269,-121/269
238/807,-121/269
-524/807,-361/807
-520/807,-361/807
-518/807,-361/807
-172/269,-361/807
-508/807,-361/807
-168/269,-361/807
-500/807,-361/807
-166/269,-361/807
-470/807,-361/807
-156/269,-361/807
-466/807,-361/807
-464/807,-361/807
-154/269,-361/807
238/807,-361/807
80/269,-361/807
242/807,-361/807
244/807,-361/807
256/807,-361/807
-526/807,-359/807
-524/807,-359/807
-174/269,-359/807
-520/807,-359/807
-172/269,-359/807
-514/807,-359/807
-170/269,-359/807
-508/807,-359/807
-506/807,-359/807
-168/269,-359/807
-502/807,-359/807
-500/807,-359/807
-166/269,-359/807
-496/807,-359/807
-494/807,-359/807
-158/269,-359/807
-466/807,-359/807
242/807,-359/807
256/807,-359/807
86/269,-359/807
-524/807,-119/269
-514/807,-119/269
-512/807,-119/269
-170/269,-119/269
-494/807,-119/269
-164/269,-119/269
-490/807,-119/269
-476/807,-119/269
-470/807,-119/269
-156/269,-119/269
-466/807,-119/269
242/807,-119/269
244/807,-119/269
82/269,-119/269
248/807,-119/269
250/807,-119/269
84/269,-119/269
254/807,-119/269
256/807,-119/269
86/269,-119/269
260/807,-119/269
-524/807,-355/807
-490/807,-355/807
-484/807,-355/807
-158/269,-355/807
-472/807,-355/807
-470/807,-355/807
84/269,-355/807
-544/807,-353/807
-526/807,-353/807
-524/807,-353/807
-174/269,-353/807
-490/807,-353/807
-488/807,-353/807
-162/269,-353/807
-158/269,-353/807
250/807,-353/807
84/269,-353/807
260/807,-353/807
274/807,-353/807
-174/269,-117/269
-520/807,-117/269
-518/807,-117/269
-488/807,-117/269
-484/807,-117/269
-478/807,-117/269
-476/807,-117/269
-158/269,-117/269
250/807,-117/269
280/807,-117/269
-524/807,-349/807
-518/807,-349/807
-488/807,-349/807
-162/269,-349/807
-476/807,-349/807
250/807,-349/807
-520/807,-347/807
-518/807,-347/807
-162/269,-347/807
-160/269,-347/807
-478/807,-347/807
-476/807,-347/807
250/807,-347/807
84/269,-347/807
256/807,-347/807
278/807,-347/807
-518/807,-115/269
-162/269,-115/269
-482/807,-115/269
-160/269,-115/269
84/269,-115/269
256/807,-115/269
86/269,-115/269
266/807,-115/269
-174/269,-343/807
-520/807,-343/807
-518/807,-343/807
-162/269,-343/807
-160/269,-343/807
84/269,-343/807
254/807,-343/807
-518/807,-341/807
-162/269,-341/807
-482/807,-341/807
-160/269,-341/807
254/807,-341/807
256/807,-341/807
262/807,-341/807
274/807,-341/807
92/269,-341/807
-518/807,-113/269
-162/269,-113/269
-484/807,-113/269
-482/807,-113/269
256/807,-113/269
86/269,-113/269
88/269,-113/269
266/807,-113/269
268/807,-113/269
90/269,-113/269
274/807,-113/269
280/807,-113/269
-174/269,-337/807
-520/807,-337/807
-518/807,-337/807
86/269,-337/807
262/807,-337/807
88/269,-337/807
90/269,-337/807
272/807,-337/807
274/807,-337/807
92/269,-337/807
278/807,-337/807
-174/269,-335/807
-520/807,-335/807
-518/807,-335/807
86/269,-335/807
262/807,-335/807
274/807,-335/807
92/269,-335/807
-526/807,-111/269
-524/807,-111/269
-174/269,-111/269
-518/807,-111/269
-172/269,-111/269
86/269,-111/269
260/807,-111/269
262/807,-111/269
274/807,-111/269
-520/807,-331/807
-172/269,-331/807
-514/807,-331/807
-512/807,-331/807
272/807,-331/807
274/807,-331/807
-526/807,-329/807
-512/807,-329/807
-170/269,-329/807
-508/807,-329/807
-166/269,-329/807
-496/807,-329/807
-494/807,-329/807
272/807,-329/807
278/807,-329/807
280/807,-329/807
96/269,-329/807
-172/269,-109/269
-508/807,-109/269
-500/807,-109/269
-166/269,-109/269
-494/807,-109/269
262/807,-109/269
88/269,-109/269
266/807,-109/269
90/269,-109/269
272/807,-109/269
274/807,-109/269
278/807,-109/269
-508/807,-325/807
-506/807,-325/807
-168/269,-325/807
-502/807,-325/807
-500/807,-325/807
-496/807,-325/807
-494/807,-325/807
262/807,-325/807
266/807,-325/807
268/807,-325/807
90/269,-325/807
-170/269,-323/807
-508/807,-323/807
-166/269,-323/807
-496/807,-323/807
262/807,-323/807
88/269,-323/807
266/807,-323/807
-502/807,-107/269
-500/807,-107/269
-166/269,-107/269
266/807,-107/269
268/807,-107/269
-502/807,-319/807
268/807,-319/807
272/807,-319/807
274/807,-319/807
-508/807,-317/807
-506/807,-317/807
-502/807,-317/807
268/807,-317/807
272/807,-317/807
-170/269,-105/269
-508/807,-105/269
-506/807,-105/269
-168/269,-105/269
-502/807,-105/269
268/807,-105/269
90/269,-105/269
278/807,-105/269
-514/807,-313/807
-512/807,-313/807
-170/269,-313/807
-506/807,-313/807
90/269,-313/807
92/269,-313/807
-524/807,-311/807
-514/807,-311/807
-512/807,-311/807
-170/269,-311/807
-508/807,-311/807
-506/807,-311/807
90/269,-311/807
274/807,-311/807
92/269,-311/807
-338/269,-103/269
-520/807,-103/269
-514/807,-103/269
-170/269,-103/269
-508/807,-103/269
90/269,-103/269
272/807,-103/269
274/807,-103/269
92/269,-103/269
278/807,-103/269
280/807,-103/269
94/269,-103/269
-1016/807,-307/807
-338/269,-307/807
-526/807,-307/807
-174/269,-307/807
-508/807,-307/807
278/807,-307/807
-176/269,-305/807
-526/807,-305/807
-518/807,-305/807
-172/269,-305/807
-512/807,-305/807
-170/269,-305/807
-508/807,-305/807
92/269,-305/807
278/807,-305/807
280/807,-305/807
106/269,-305/807
-560/807,-101/269
-176/269,-101/269
-524/807,-101/269
-174/269,-101/269
-518/807,-101/269
-170/269,-101/269
274/807,-101/269
92/269,-101/269
358/807,-101/269
-524/807,-301/807
-174/269,-301/807
-520/807,-301/807
-518/807,-301/807
-172/269,-301/807
-514/807,-301/807
-512/807,-301/807
-170/269,-301/807
274/807,-301/807
278/807,-301/807
94/269,-301/807
358/807,-301/807
120/269,-301/807
-186/269,-299/807
-176/269,-299/807
-524/807,-299/807
274/807,-299/807
92/269,-299/807
280/807,-299/807
-560/807,-99/269
-524/807,-99/269
-174/269,-99/269
-520/807,-99/269
-518/807,-99/269
-172/269,-99/269
92/269,-99/269
278/807,-99/269
280/807,-99/269
94/269,-99/269
286/807,-99/269
316/807,-99/269
-174/269,-295/807
-172/269,-295/807
278/807,-295/807
280/807,-295/807
314/807,-295/807
316/807,-295/807
-544/807,-293/807
-526/807,-293/807
-524/807,-293/807
-174/269,-293/807
-520/807,-293/807
-518/807,-293/807
-172/269,-293/807
278/807,-293/807
302/807,-293/807
304/807,-293/807
102/269,-293/807
308/807,-293/807
314/807,-293/807
316/807,-293/807
-2/3,-97/269
-176/269,-97/269
-526/807,-97/269
-520/807,-97/269
278/807,-97/269
280/807,-97/269
94/269,-97/269
284/807,-97/269
286/807,-97/269
302/807,-97/269
308/807,-97/269
310/807,-97/269
314/807,-97/269
316/807,-97/269
-180/269,-289/807
-536/807,-289/807
-176/269,-289/807
-526/807,-289/807
-524/807,-289/807
-174/269,-289/807
-520/807,-289/807
284/807,-289/807
296/807,-289/807
100/269,-289/807
302/807,-289/807
310/807,-289/807
104/269,-289/807
314/807,-289/807
316/807,-289/807
106/269,-289/807
-572/807,-287/807
-566/807,-287/807
-182/269,-287/807
-542/807,-287/807
-180/269,-287/807
-536/807,-287/807
-176/269,-287/807
-524/807,-287/807
284/807,-287/807
98/269,-287/807
296/807,-287/807
298/807,-287/807
100/269,-287/807
106/269,-287/807
320/807,-287/807
322/807,-287/807
-544/807,-95/269
-542/807,-95/269
-536/807,-95/269
-176/269,-95/269
-526/807,-95/269
-524/807,-95/269
284/807,-95/269
286/807,-95/269
98/269,-95/269
322/807,-95/269
-188/269,-283/807
-186/269,-283/807
-554/807,-283/807
-548/807,-283/807
-182/269,-283/807
-544/807,-283/807
-542/807,-283/807
-180/269,-283/807
-2/3,-283/807
-536/807,-283/807
-178/269,-283/807
-176/269,-283/807
-526/807,-283/807
286/807,-283/807
292/807,-283/807
98/269,-283/807
322/807,-283/807
108/269,-283/807
-560/807,-281/807
-556/807,-281/807
-554/807,-281/807
-184/269,-281/807
-548/807,-281/807
-178/269,-281/807
-526/807,-281/807
286/807,-281/807
290/807,-281/807
292/807,-281/807
108/269,-281/807
326/807,-281/807
110/269,-281/807
-574/807,-93/269
-560/807,-93/269
-556/807,-93/269
-184/269,-93/269
-550/807,-93/269
-548/807,-93/269
-178/269,-93/269
-532/807,-93/269
-526/807,-93/269
284/807,-93/269
286/807,-93/269
290/807,-93/269
108/269,-93/269
328/807,-93/269
110/269,-93/269
332/807,-93/269
334/807,-93/269
-1012/807,-277/807
-556/807,-277/807
-554/807,-277/807
-184/269,-277/807
-532/807,-277/807
-176/269,-277/807
-526/807,-277/807
284/807,-277/807
290/807,-277/807
108/269,-277/807
328/807,-277/807
334/807,-277/807
-184/269,-275/807
-532/807,-275/807
-176/269,-275/807
284/807,-275/807
286/807,-275/807
290/807,-275/807
108/269,-275/807
326/807,-275/807
328/807,-275/807
334/807,-275/807
112/269,-275/807
-560/807,-91/269
-186/269,-91/269
-184/269,-91/269
-532/807,-91/269
-530/807,-91/269
-176/269,-91/269
286/807,-91/269
96/269,-91/269
290/807,-91/269
334/807,-91/269
-554/807,-271/807
-184/269,-271/807
-550/807,-271/807
286/807,-271/807
290/807,-271/807
326/807,-271/807
328/807,-271/807
110/269,-271/807
332/807,-271/807
334/807,-271/807
-550/807,-1/3
286/807,-1/3
96/269,-1/3
290/807,-1/3
326/807,-1/3
110/269,-1/3
112/269,-1/3
-560/807,-89/269
-184/269,-89/269
-550/807,-89/269
-548/807,-89/269
108/269,-89/269
326/807,-89/269
-554/807,-265/807
-184/269,-265/807
-548/807,-265/807
108/269,-265/807
-186/269,-263/807
-556/807,-263/807
-548/807,-263/807
-182/269,-263/807
-544/807,-263/807
-542/807,-263/807
-180/269,-263/807
-2/3,-263/807
322/807,-263/807
108/269,-263/807
326/807,-263/807
-550/807,-87/269
-548/807,-87/269
-544/807,-87/269
-2/3,-87/269
290/807,-87/269
292/807,-87/269
98/269,-87/269
322/807,-87/269
-180/269,-259/807
-2/3,-259/807
290/807,-259/807
98/269,-259/807
296/807,-259/807
322/807,-259/807
-182/269,-257/807
-542/807,-257/807
-180/269,-257/807
290/807,-257/807
292/807,-257/807
296/807,-257/807
316/807,-257/807
106/269,-257/807
320/807,-257/807
322/807,-257/807
326/807,-257/807
-544/807,-85/269
-180/269,-85/269
292/807,-85/269
296/807,-85/269
298/807,-85/269
100/269,-85/269
104/269,-85/269
314/807,-85/269
316/807,-85/269
320/807,-85/269
322/807,-85/269
-182/269,-253/807
-544/807,-253/807
-542/807,-253/807
-180/269,-253/807
292/807,-253/807
100/269,-253/807
302/807,-253/807
304/807,-253/807
102/269,-253/807
308/807,-253/807
310/807,-253/807
104/269,-253/807
320/807,-253/807
322/807,-253/807
-814/807,-251/807
-554/807,-251/807
-550/807,-251/807
-182/269,-251/807
292/807,-251/807
98/269,-251/807
296/807,-251/807
102/269,-251/807
104/269,-251/807
-556/807,-83/269
-554/807,-83/269
-550/807,-83/269
-548/807,-83/269
-182/269,-83/269
-544/807,-83/269
98/269,-83/269
-580/807,-247/807
-186/269,-247/807
-184/269,-247/807
-550/807,-247/807
-548/807,-247/807
-544/807,-247/807
98/269,-247/807
298/807,-247/807
100/269,-247/807
-958/807,-245/807
-956/807,-245/807
-192/269,-245/807
-184/269,-245/807
-548/807,-245/807
-182/269,-245/807
-544/807,-245/807
98/269,-245/807
296/807,-245/807
298/807,-245/807
-184/269,-81/269
-550/807,-81/269
-548/807,-81/269
296/807,-81/269
100/269,-81/269
-548/807,-241/807
296/807,-241/807
298/807,-241/807
100/269,-241/807
302/807,-241/807
-800/807,-239/807
-578/807,-239/807
-568/807,-239/807
-554/807,-239/807
-550/807,-239/807
-548/807,-239/807
298/807,-239/807
-568/807,-79/269
-188/269,-79/269
-562/807,-79/269
-550/807,-79/269
298/807,-79/269
102/269,-79/269
-596/807,-235/807
-190/269,-235/807
-566/807,-235/807
-188/269,-235/807
-554/807,-235/807
-550/807,-235/807
298/807,-235/807
102/269,-235/807
-312/269,-233/807
-812/807,-233/807
-268/269,-233/807
-584/807,-233/807
-572/807,-233/807
-190/269,-233/807
-566/807,-233/807
-188/269,-233/807
-562/807,-233/807
-560/807,-233/807
-556/807,-233/807
-184/269,-233/807
-550/807,-233/807
298/807,-233/807
100/269,-233/807
302/807,-233/807
-904/807,-77/269
-820/807,-77/269
-270/269,-77/269
-808/807,-77/269
-806/807,-77/269
-268/269,-77/269
-802/807,-77/269
-580/807,-77/269
-578/807,-77/269
-574/807,-77/269
-572/807,-77/269
-190/269,-77/269
-568/807,-77/269
-566/807,-77/269
-560/807,-77/269
-186/269,-77/269
-556/807,-77/269
-184/269,-77/269
100/269,-77/269
302/807,-77/269
304/807,-77/269
-808/807,-229/807
-802/807,-229/807
-584/807,-229/807
-578/807,-229/807
-192/269,-229/807
-574/807,-229/807
-572/807,-229/807
-190/269,-229/807
-568/807,-229/807
-556/807,-229/807
-554/807,-229/807
-184/269,-229/807
100/269,-229/807
-818/807,-227/807
-814/807,-227/807
-812/807,-227/807
-270/269,-227/807
-808/807,-227/807
-802/807,-227/807
-580/807,-227/807
-574/807,-227/807
-572/807,-227/807
